id,category,name,latitude,longitude,rating,numberOfReviews,lowerPrice,upperPrice,rawRanking,website,cuisine,features,phone,locationString,source
4556689,hotel,Meru Slopes Hotel,0.051872,37.64408,4.0,73,9042.0,10377.0,3.3028676509857178,http://www.meruslopeshotel.com,N/A,"Pool, Internet, Kids Activities, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Public Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Conference Facilities, Safe, Breakfast Buffet, Breakfast Available, Suites, Room service, Pets Allowed, Wifi, Breakfast included, Hot Tub, Non-smoking rooms, Business center, Family Rooms, Multilingual Staff, Smoking rooms available, Accessible rooms, Non-smoking hotel, Flatscreen TV, Poolside Bar, Private Balcony, Indoor pool, Butler Service, Kids pool, Outdoor pool, Private Beaches, Parking, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Additional Bathroom, Adults Only, Aerobics, ATM On Site, BBQ Facilities, Books, DVDs, Music for Children, Bottled Water, Breakfast in the Room, Bridal Suite, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Children's Television Networks, Children's Playground, Clothes Dryer, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Desk, Dining Area, English, Extra Long Beds, Fence Around Pool, Fireplace, First Aid Kit, Fitness Classes, Free Private Parking Nearby, Free Public Parking Nearby, Complimentary Instant Cofffee, Complimentary Toiletries, Complimentary Welcome Drink, Free Wifi in the Business Center, Free Wired Internet in the Business Center, 24-Hour Front Desk, Hair Dryer, Happy Hour, Highchairs Available, Indoor Play Area for Children, Infirmary, Interconnected room(s) available, Iron, Ironing Service, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Landmark View, Mosquito Net, Mountain View, Newspaper, Outdoor Dining Area, Outdoor Fireplace, Outdoor Furniture, Parking Garage, Picnic Area, Pool View, Pool with View, Private Bathrooms, Private Check-in / Check-out, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Shoeshine, Snack Bar, Sofa, Special Diet Menus, Sun Deck, Sun Umbrellas, Swahili, Taxi Service, Telephone, Tile / Marble Floor, Umbrella, Vending Machine, VIP Room Facilities, Walking Tours, Wardrobe / Closet, Washing Machine, Wine / Champagne, Photo Copier / Fax In Business Center",+254 711 620219,"Meru Town, Eastern Province",Meru Town
13131105,hotel,Replenish Bar & Restaurant,-0.67899,34.77266,1.0,1,6967.0,10080.0,2.6852269172668457,,N/A,"Bath / Shower, English, Mosquito Net",,"Kisii, Nyanza Province",Kisii
6640595,hotel,Thiiri Cultural Center,0.108876,37.66038,4.5,9,6967.0,10080.0,3.116361141204834,http://thiirihotel.co.ke/,N/A,"Pool, Internet, Kids Activities, Suites, Free Internet, Free parking, Wheelchair access, Restaurant, Wifi, Free Wifi, Business center, Fitness center, Laundry Service, Banquet Room, Air conditioning, Family Rooms, Refrigerator in room, Conference Facilities, Meeting rooms, Non-smoking rooms, Non-smoking hotel",+254 722 861867,"Meru Town, Eastern Province",Meru Town
4773675,hotel,Eldo Bliss Hotel,0.5179,35.27173,3.5,8,6967.0,10080.0,3.026125192642212,http://eldobliss.com/,N/A,"Kids Activities, Hot Tub",+254 714 544234,"Eldoret, Rift Valley Province",Eldoret
8645180,hotel,Travellers Palm Guest House,0.51606,35.28139,4.5,3,6967.0,10080.0,3.031312227249145,,N/A,,+254 709 749911,"Eldoret, Rift Valley Province",Eldoret
4200325,hotel,Delegacy Resort,0.51444,35.314476,4.5,2,2520.0,10080.0,3.0225212574005127,,N/A,"Internet, Kids Activities, Room service, Free Internet, Free parking, Restaurant, Bar/Lounge, Wifi, Free Wifi, Breakfast included, Wine / Champagne",+254 725 445540,"Eldoret, Rift Valley Province",Eldoret
19636075,hotel,The Hotel Ezri,0.04436,37.65004,4.5,12,5633.0,7412.0,3.2172913551330566,http://www.hotelezri.com/,N/A,"Internet, Kids Activities, Shuttle Bus Service, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Kitchenette, Airport transportation, Free Wifi, Breakfast included, Meeting rooms, Laundry Service, Concierge, Banquet Room, Family Rooms, Microwave, Conference Facilities, Rooftop Bar, Flatscreen TV, Rooftop Terrace, Breakfast Buffet, Private Balcony, Breakfast Available, Facilities for Disabled Guests, Housekeeping, Kids Stay Free, Allergy-free Room, Baggage Storage, Bathrobes, BBQ Facilities, Bicycle Rental, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Children's Television Networks, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Convenience Store, Currency Exchange, Desk, Dining Area, Electric Kettle, English, Executive Lounge Access, Extra Long Beds, Fireplace, Free Private Parking Nearby, Free Public Parking Nearby, Complimentary Instant Cofffee, Complimentary Toiletries, 24-Hour Front Desk, Head Massage, Hiking, Indoor Play Area for Children, Ironing Service, Kids' Meals, Kid-Friendly Buffet, Kitchenware, Landmark View, Mountain View, Nightclub / DJ, On-Demand Movies, Outdoor Dining Area, Private Check-in / Check-out, Radio, 24-Hour Security, Secured Parking, Shoeshine, Snack Bar, Sofa, Sofa Bed, Soundproof Rooms, Special Diet Menus, Steam Room, Taxi Service, Walk-in Shower, Wine / Champagne, Photo Copier / Fax In Business Center",+254 759 666922,"Meru Town, Eastern Province",Meru Town
4985427,hotel,Alba Hotel Meru,0.050761,37.643055,4.5,195,11414.0,14082.0,3.912386655807495,http://www.albahotels.co.ke/,N/A,"Pool, Internet, Room service, Free Internet, Free parking, Restaurant, Wifi, Free Wifi, Business center, Fitness center, Suites, Wheelchair access, Bar/Lounge, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Laundry Service, Banquet Room, Air conditioning, Accessible rooms, Conference Facilities, Safe, Flatscreen TV, Breakfast Buffet, Outdoor pool, Ironing Service, Concierge, Family Rooms, Multilingual Staff, Minibar, Babysitting, Non-smoking hotel, Private Balcony, Breakfast Available, Parking, Housekeeping, Allergy-free Room, Baggage Storage, Bath / Shower, Bathrobes, BBQ Facilities, Blackout Curtains, Books, DVDs, Music for Children, Bottled Water, Bridal Suite, Car Hire, 24-Hour Check-in, Express Check-in / Check-out, Children's Television Networks, Children's Playground, Clothes Dryer, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Currency Exchange, Desk, Dining Area, English, Extra Long Beds, Complimentary Instant Cofffee, Complimentary Toiletries, Complimentary Welcome Drink, 24-Hour Front Desk, Hair Dryer, Interconnected room(s) available, Iron, Kids' Meals, Kids' Outdoor Play Equipment, Laptop Safe, Mountain View, On-Demand Movies, Outdoor Dining Area, Outdoor Furniture, Private Bathrooms, Private Check-in / Check-out, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Shoeshine, Snack Bar, Sofa, Swahili, Telephone, Tile / Marble Floor, Umbrella, Wake Up Service / Alarm Clock, Wardrobe / Closet",+254 702 902192,"Meru Town, Eastern Province",Meru Town
3250871,hotel,Kenmosa Resort,0.50252,35.30819,3.5,7,7264.0,9042.0,3.0334088802337646,http://kenmosa.com/,N/A,"Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Family Rooms, Non-smoking hotel, Housekeeping, Bath / Shower, BBQ Facilities, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Iron, Mosquito Net, Seating Area, Telephone, Wake Up Service / Alarm Clock",+254 702 115802,"Eldoret, Rift Valley Province",Eldoret
3497013,hotel,Three Steers Hotel,0.045256,37.652924,3.5,45,11266.0,14082.0,3.1633822917938232,http://www.threesteershotel.com/,N/A,"Internet, Suites, Room service, Free Internet, Wheelchair access, Restaurant, Bar/Lounge, Public Wifi, Free Wifi, Breakfast included, Banquet Room, Conference Facilities, Kids Activities, Free parking, Airport transportation, Wifi, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Laundry Service, Air conditioning, Family Rooms, Smoking rooms available, Refrigerator in room, Breakfast Available, Baggage Storage",+254 703 863317,"Meru Town, Eastern Province",Meru Town
8725672,hotel,Nomad Suites,-0.653464,34.750732,1.0,1,5040.0,10080.0,2.835069179534912,,N/A,"Internet, Suites, Room service, Free Internet, Free parking, Restaurant, Bar/Lounge, Kitchenette, Airport transportation, Wifi, Free Wifi, Breakfast included, Shuttle Bus Service",254 7218064440,"Kisii, Nyanza Province",Kisii
3445036,hotel,Newtonia Suites,0.52162,35.28098,3.0,1,6967.0,10080.0,3.0,http://www.facebook.com/pages/Newtonia-Suites-Guest-house-Eldoret/173512766083690,N/A,,+254 710 747898,"Eldoret, Rift Valley Province",Eldoret
12500806,hotel,64 Resort & Sporting Club,0.501099,35.275887,4.0,1,6967.0,10080.0,3.0109429359436035,,N/A,"Safe, Bath / Shower, Clothes Rack, Desk, English, Complimentary Toiletries, German, Mosquito Net, Seating Area, Sofa, Telephone, Wake Up Service / Alarm Clock",,"Eldoret, Rift Valley Province",Eldoret
8409545,hotel,St. Judes Guest House Hotel,-0.67408,34.77316,4.0,1,6967.0,10080.0,3.008363008499145,,N/A,,,"Kisii, Nyanza Province",Kisii
19244745,hotel,The Loop Guest House & Restaurant,0.556141,35.31329,5.0,1,2965.0,3261.0,3.027803421020508,http://www.theloop.co.ke,N/A,"Internet, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Airport transportation, Wifi, Free Wifi, Breakfast included, Business center",+254 722 239021,"Eldoret, Rift Valley Province",Eldoret
15843970,hotel,Kamel Park Hotel,-0.66403,34.75597,3.0,31,6967.0,10080.0,2.966366767883301,https://www.kamelpark.com,N/A,"Pool, Kids Activities, Restaurant, Shuttle Bus Service, Suites, Room service, Free Internet, Free parking, Bar/Lounge, Pets Allowed, Kitchenette, Spa, Casino, Wifi, Free Wifi, Dry Cleaning, Meeting rooms, Hot Tub, Non-smoking rooms, Business center, Fitness center, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Self-Serve Laundry, Smoking rooms available, Microwave, Refrigerator in room, Minibar, Conference Facilities, Babysitting, Non-smoking hotel, Safe, Rooftop Bar, Swimup Bar, Heated pool, Flatscreen TV, Breakfast Buffet, Poolside Bar, Private Balcony, Indoor pool, Kids pool, Infinity Pool, Outdoor pool, Private Pools, Breakfast Available, Parking, Free Shuttle or Taxi Services, Housekeeping, Kids Club, Kids Stay Free, Sauna, Additional Bathroom, Air Purifier, Allergy-free Room, Badminton, Baggage Storage, Bath / Shower, Bathrobes, BBQ Facilities, Bidet, Body Wrap, Books, DVDs, Music for Children, Bottled Water, Breakfast in the Room, Bridal Suite, Cable / Satellite TV, Car Hire, Chapel / Shrine, 24-Hour Check-in, Express Check-in / Check-out, Children's Television Networks, Children's Playground, Clothes Dryer, Clothes Rack, Coffee Shop, Coffee / Tea Maker, Complimentary Tea, Desk, Dining Area, Dishwasher, Electric Kettle, Executive Lounge Access, Extra Long Beds, Fence Around Pool, Fitness / Spa Locker Rooms, Foot Massage, Complimentary Instant Cofffee, Free Wifi in the Business Center, 24-Hour Front Desk, Hair Dryer, Hand Massage, Highchairs Available, Hiking, Indoor Play Area for Children, Iron, Ironing Service, Karaoke, Kids' Meals, Kid-Friendly Buffet, Kids' Outdoor Play Equipment, Kitchenware, Landmark View, Laptop Safe, Manicure, Massage, Massage Chair, Mosquito Net, Mountain View, Newspaper, On-Demand Movies, Outdoor Dining Area, Outdoor Fireplace, Outdoor Furniture, Oven, Parking Garage, Personal Trainer, Picnic Area, Pool View, Pool with View, Private Bathrooms, Private Check-in / Check-out, Paid Public Parking Nearby, Paid Public Parking On-site, Radio, Salon, Seating Area, 24-Hour Security, Secured Parking, Separate Dining Area, Separate Living Room, Shallow End, Shoeshine, Snack Bar, Sofa, Soundproof Rooms, Special Diet Menus, Steam Room, Stovetop, Strollers, Swimming Pool Toys, Taxi Service, Telephone, Tile / Marble Floor, VIP Room Facilities, Wake Up Service / Alarm Clock, Wardrobe / Closet, Washing Machine, Water Park Off-site",+254 714 386594,"Kisii, Nyanza Province",Kisii
7738058,hotel,Jazz Hotel,-0.672312,34.77055,2.5,3,6967.0,10080.0,2.8797717094421387,,N/A,"Free parking, Restaurant, Bar/Lounge, Housekeeping, Bath / Shower, Clothes Rack, English, Complimentary Toiletries, 24-Hour Front Desk, Mosquito Net, Swahili",,"Kisii, Nyanza Province",Kisii
8387404,hotel,Maya Hotel,0.48869,35.269,4.0,1,3854.0,4002.0,3.0141615867614746,,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Laundry Service, Non-smoking hotel, Housekeeping, Bath / Shower, Car Hire, Clothes Rack, Desk, Complimentary Toiletries, Iron, Ironing Service, Mosquito Net, Shoeshine, Special Diet Menus, Wake Up Service / Alarm Clock",,"Eldoret, Rift Valley Province",Eldoret
3181714,hotel,Asis Hotel,0.517848,35.269253,2.5,8,6967.0,10080.0,2.817469835281372,,N/A,"Room service, Free parking, Restaurant, Bar/Lounge, Airport transportation, Free Wifi, Dry Cleaning, Meeting rooms, Laundry Service, Non-smoking hotel, Housekeeping, Baggage Storage, English, 24-Hour Front Desk, Iron, Ironing Service, Shoeshine",,"Eldoret, Rift Valley Province",Eldoret
12028417,hotel,The Manger Guest & Conference Centre,0.49743,35.26977,4.0,1,6967.0,10080.0,3.012737274169922,https://www.facebook.com/The-Manger-Guest-Conference-Centre-1610137595893030/,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Laundry Service, Non-smoking hotel, Housekeeping, BBQ Facilities, 24-Hour Front Desk",+254 722 866670,"Eldoret, Rift Valley Province",Eldoret
3400679,hotel,Sameta Lodges,-1.00742,34.88235,3.0,12,6967.0,10080.0,3.0103068351745605,http://sametalodges.com,N/A,"Free parking, Restaurant, Bar/Lounge, Meeting rooms, Non-smoking hotel, Housekeeping, Bath / Shower, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Mosquito Net, Seating Area, Swahili",+254 20 2136236,"Kisii, Nyanza Province",Kisii
17537269,hotel,Kaptagat Farm Stay,0.51014,35.27461,1.0,2,6967.0,10080.0,2.507430076599121,,N/A,,,"Eldoret, Rift Valley Province",Eldoret
9873648,hotel,Rosewood Cottages Alpha,0.514214,35.287716,4.5,3,6967.0,10080.0,3.0352957248687744,,N/A,"Kids Activities, Restaurant, Bar/Lounge, Hot Tub",,"Eldoret, Rift Valley Province",Eldoret
15230551,hotel,The Simba Village,0.474686,35.262714,4.0,2,4299.0,10080.0,3.0292155742645264,http://simbavillage.co.ke,N/A,"Internet, Kids Activities, Shuttle Bus Service, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Kitchenette, Airport transportation, Wifi, Public Wifi, Free Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Business center, Laundry Service, Concierge, Banquet Room, Family Rooms, Self-Serve Laundry, Accessible rooms, Refrigerator in room, Conference Facilities, Hot Tub, Non-smoking hotel, Breakfast Available",+254 715 782514,"Eldoret, Rift Valley Province",Eldoret
12977978,hotel,Kapsabet Comfy Hotel,0.202345,35.10285,3.0,1,4744.0,5040.0,3.0,http://www.kapsabethotel.com/contact-us/,N/A,"Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Non-smoking hotel, Housekeeping, Bath / Shower, BBQ Facilities, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Iron, Mosquito Net, Seating Area, Wake Up Service / Alarm Clock",+254 722 123123,"Eldoret, Rift Valley Province",Eldoret
23449894,hotel,New Green Pastures Guest House,0.529675,35.255913,,0,2224.0,10080.0,,http://www.newgreenpastures.co.ke,N/A,"Room service, Free parking, Restaurant, Laundry Service, Flatscreen TV, Private Balcony, Breakfast Available, Housekeeping, Bath / Shower, 24-Hour Check-in, Desk, English, Complimentary Toiletries, Ironing Service, Mosquito Net, Parking Garage, Private Bathrooms, Shoeshine, Swahili, Wardrobe / Closet",+254 796 572019,"Eldoret, Rift Valley Province",Eldoret
10804949,hotel,Dans Hotel Kisii,-0.668098,34.768024,3.0,9,6967.0,10080.0,2.939692497253418,https://www.facebook.com/people/DANS-HOTEL-LTD-KISII/100064279113177/,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Laundry Service, Express Check-in / Check-out, 24-Hour Front Desk",+254 796 012377,"Kisii, Nyanza Province",Kisii
23261978,hotel,Merril Hotel,0.518942,35.26902,,0,5336.0,6078.0,,,N/A,,,"Eldoret, Rift Valley Province",Eldoret
8410119,hotel,Mwalimu International Hotel,-0.889335,34.735134,2.0,1,6967.0,10080.0,2.909841537475586,,N/A,"Kids Activities, Restaurant, Bar/Lounge, Hot Tub, Laundry Service",,"Kisii, Nyanza Province",Kisii
2391870,hotel,Wagon Hotel,,,3.0,14,6967.0,10080.0,3.007264375686645,,N/A,"Internet, Kids Activities, Wifi, Laundry Service",,"Eldoret, Rift Valley Province",Eldoret
2250412,hotel,Relax Inn,0.48868,35.26899,2.5,14,6967.0,10080.0,2.727567434310913,,N/A,Restaurant,+254 724 391541,"Eldoret, Rift Valley Province",Eldoret
16806874,hotel,Salient Home Stay,0.4947,35.27614,4.0,1,6671.0,8894.0,3.013918161392212,http://www.salienthomestay.com/,N/A,,+254 726 907658,"Eldoret, Rift Valley Province",Eldoret
6499113,hotel,Magharibi Garden Hotel,-0.676228,34.789364,3.0,13,9784.0,12007.0,3.001847267150879,http://www.magharibigardenhotel.com,N/A,"Pool, Internet, Suites, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Wifi, Public Wifi, Free Wifi, Breakfast included, Fitness center, Laundry Service, Banquet Room, Family Rooms, Multilingual Staff, Smoking rooms available, Microwave, Refrigerator in room, Conference Facilities, Kids Activities, Room service, Kitchenette, Spa, Airport transportation, Meeting rooms, Hot Tub, Minibar, Babysitting, Breakfast Available",+254 710 562438,"Kisii, Nyanza Province",Kisii
9863244,hotel,Gesonso Water Park Resort,-0.662188,34.73483,3.0,1,6967.0,10080.0,3.0,,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Laundry Service, Non-smoking hotel, Flatscreen TV, Bath / Shower, English, Complimentary Toiletries, 24-Hour Front Desk, Mosquito Net, Seating Area, Swahili",+254 726 234540,"Kisii, Nyanza Province",Kisii
7381017,hotel,Elsa Hotel Meru,0.04853,37.64956,3.5,15,5188.0,6374.0,3.061452388763428,http://www.hotelelsa.com/,N/A,"Kids Activities, Hot Tub",+254 718 126660,"Meru Town, Eastern Province",Meru Town
12443473,hotel,Goshen Inn Eldoret,0.519688,35.27581,4.0,2,6967.0,10080.0,3.0290653705596924,,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Airport transportation, Free Wifi, Meeting rooms, Hot Tub, Business center, Laundry Service, Family Rooms, Non-smoking hotel, Baggage Storage, Bath / Shower, BBQ Facilities, Clothes Rack, Desk, English, Extra Long Beds, Complimentary Toiletries, 24-Hour Front Desk, Iron, Massage, Shoeshine, Wake Up Service / Alarm Clock",+254 716 716650,"Eldoret, Rift Valley Province",Eldoret
8398644,hotel,Zonic Hotel,-0.67606,34.77209,2.5,6,6967.0,10080.0,2.747019052505493,https://www.facebook.com/pages/Zonic-Hotel/1430860053849283,N/A,"Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Non-smoking hotel, Baggage Storage, Express Check-in / Check-out, 24-Hour Front Desk",+254 739 597308,"Kisii, Nyanza Province",Kisii
2070749,hotel,Mash Park Hotel Kisii,-0.663784,34.75607,2.5,11,7115.0,10080.0,2.8825676441192627,,N/A,"Restaurant, Pool, Free parking, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Non-smoking hotel, Flatscreen TV, Housekeeping, Bath / Shower, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Mosquito Net, Seating Area, Swahili",+254 704 594288,"Kisii, Nyanza Province",Kisii
10035619,hotel,Kira House,-3.346137,40.026222,5.0,22,6967.0,10080.0,3.359265089035034,http://www.kirahousekenya.com,N/A,"Restaurant, Kitchenette, Refrigerator in room, Bath / Shower, Bathrobes, Clothes Rack, English, Hair Dryer, Italian, Mosquito Net, Washing Machine",348-7362099,"Watamu, Coast Province",Watamu
1308108,hotel,Eden Village Watamu Beach,-3.317267,40.080376,4.0,1456,6967.0,10080.0,4.080684661865234,http://www.edenviaggi.it/watamu,N/A,"Pool, Restaurant, Internet, Kids Activities, Free Internet, Wifi, Beachfront, Breakfast included, Dry Cleaning, Hot Tub, Non-smoking rooms, Laundry Service, Concierge, Banquet Room, Air conditioning, Family Rooms, Multilingual Staff, Accessible rooms, Babysitting, Safe, Breakfast Buffet, Private Balcony, Outdoor pool, Breakfast Available, Free airport transportation, Housekeeping, Kids Club, Currency Exchange, Entertainment Staff, Evening Entertainment, Gift Shop, Italian, Kid-Friendly Buffet, Massage, Mosquito Net, Sun Loungers / Beach Chairs, Table Tennis, Beach Access",+254 721 454886,"Watamu, Coast Province",Watamu
10744264,hotel,Stayokay Hostel,-0.677162,34.76701,5.0,1,6967.0,10080.0,3.021308660507202,,N/A,"Free parking, Free Wifi, Hot Tub, Laundry Service, Non-smoking hotel, Housekeeping, Baggage Storage, Billiards, Board Games / Puzzles, Express Check-in / Check-out, English, 24-Hour Front Desk, Newspaper, Outdoor Furniture, Secured Parking, Shared Kitchen, Shared Lounge / TV Area, Swahili",,"Kisii, Nyanza Province",Kisii
7018805,hotel,Hotel Dados,-0.80873,34.73002,3.5,16,6967.0,10080.0,3.063284158706665,,N/A,"Restaurant, Free Internet, Wifi",+254 58 2030841,"Kisii, Nyanza Province",Kisii
9870343,hotel,Dallas Inn,-0.673299,34.771694,4.0,2,6967.0,10080.0,3.0243911743164062,,N/A,Wine / Champagne,+254 718 154494,"Kisii, Nyanza Province",Kisii
19412970,hotel,Clouds Hotel Kisii,,,,0,3706.0,7412.0,,,N/A,"Internet, Room service, Free Internet, Free parking, Restaurant, Bar/Lounge, Pets Allowed, Wifi, Free Wifi, Breakfast included, Fitness center",+254 777 999212,"Kisii, Nyanza Province",Kisii
13134328,hotel,Avenue Guest House,-0.67507,34.77161,,0,6967.0,10080.0,,,N/A,"Restaurant, Housekeeping, Bath / Shower, English, Mosquito Net, Shared Bathroom, Swahili",,"Kisii, Nyanza Province",Kisii
12731143,hotel,Cannas Hotel,-0.673471,34.774334,5.0,4,6967.0,10080.0,3.079033851623535,,N/A,"Kids Activities, Free parking, Restaurant, Bar/Lounge, Free Wifi, Meeting rooms, Hot Tub, Laundry Service, Non-smoking hotel, Flatscreen TV, Bath / Shower, Desk, English, Complimentary Toiletries, 24-Hour Front Desk, Mosquito Net, Swahili, Telephone",,"Kisii, Nyanza Province",Kisii
23322488,hotel,Kimya House,-3.346546,40.021713,5.0,12,9635.0,10673.0,3.356485366821289,https://www.kimyahouse.com/,N/A,,+39 393 995 6970,"Watamu, Coast Province",Watamu
23657781,hotel,Poa Poa House B&B,-3.310553,40.07951,5.0,12,6967.0,10080.0,3.341516733169556,,N/A,"Free Internet, Free parking, Pets Allowed, Airport transportation, Laundry Service, Family Rooms, Breakfast Buffet, Private Balcony, Outdoor pool, Housekeeping, Baggage Storage, Board Games / Puzzles, Bottled Water, Clothes Rack, Currency Exchange, Desk, English, First Aid Kit, Complimentary Welcome Drink, Hair Dryer, Hiking, Ironing Service, Italian, Massage, Mosquito Net, Outdoor Dining Area, Pool View, Private Bathrooms, 24-Hour Security, Sun Loungers / Beach Chairs, Sun Umbrellas, Swahili, Walk-in Shower, Wardrobe / Closet",+41 77 983 86 45,"Watamu, Coast Province",Watamu
17659991,hotel,The Junction Hotel and Suites,-0.662979,34.753914,1.5,3,4002.0,10080.0,2.592726469039917,http://www.thejunctionhotel.co.ke/,N/A,"Internet, Kids Activities, Shuttle Bus Service, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Kitchenette, Wifi, Free Wifi, Breakfast included, Business center, Fitness center",+254 757 903 595,"Kisii, Nyanza Province",Kisii
2212424,hotel,Watamu Bay Ora Resort,-3.319667,40.0745,4.5,515,13045.0,14675.0,4.089778423309326,,N/A,"Restaurant, Bar/Lounge, Airport transportation, Air conditioning, Pool, Kids Activities, Beachfront, Suites, Room service, Free parking, Wheelchair access, Pets Allowed, Spa, Breakfast included, Laundry Service, Minibar, Non-smoking hotel, Safe, Flatscreen TV, Outdoor pool, Bathrobes, Blackout Curtains, Desk, Hair Dryer, Mosquito Net, Telephone, Wake Up Service / Alarm Clock, Beach Access",,"Watamu, Coast Province",Watamu
8759912,hotel,Kenya Residence,-3.340525,40.0381,5.0,16,7264.0,14675.0,3.3321797847747803,,N/A,"Pool, Restaurant, Pets Allowed, Airport transportation, Wifi, Golf course, Laundry Service, Microwave, Refrigerator in room, Safe, Private Pools, Parking, Bath / Shower, Bathrobes, BBQ Facilities, Diving, Extra Long Beds, Fishing, Hair Dryer, Iron, Kitchenware, Massage, Mosquito Net, Seating Area, Washing Machine",,"Watamu, Coast Province",Watamu
23353687,hotel,Venus Gardens,-0.083575,34.750664,5.0,1,6967.0,10080.0,3.033699512481689,https://www.facebook.com/venus.gardens.hotel/,N/A,"Pool, Internet, Kids Activities, Suites, Room service, Free Internet, Free parking, Wheelchair access, Restaurant, Bar/Lounge, Kitchenette, Free Wifi, Breakfast included, Business center, All-Inclusive",+254 722 995763,"Kisii, Nyanza Province",Kisii
25295784,hotel,Dallas Premiere Hotel,-0.677334,34.779602,5.0,1,9784.0,10525.0,3.031243324279785,https://www.dallas.ke/,N/A,"Suites, Free Internet, Free parking, Restaurant, Bar/Lounge, Free Wifi, Breakfast included, Dry Cleaning, Meeting rooms, Non-smoking rooms, Laundry Service, Concierge, Banquet Room, Family Rooms, Conference Facilities, Non-smoking hotel, Breakfast Buffet, Breakfast Available, Parking, Kids Stay Free, Breakfast in the Room, 24-Hour Check-in, Children's Television Networks, Clothes Dryer, Coffee Shop, Free Public Parking Nearby, Complimentary Welcome Drink, 24-Hour Front Desk, Ironing Service, Landmark View, 24-Hour Security, Secured Parking, Umbrella, Wine / Champagne",+254 732 800084,"Kisii, Nyanza Province",Kisii
1645931,hotel,Jambo House Resort,-3.35029,40.02281,5.0,146,2224.0,3706.0,4.063891887664795,http://www.jambohouseresort.com,N/A,"Wifi, Family Rooms, Internet, Shuttle Bus Service, Suites, Free Internet, Kitchenette, Airport transportation, Free Wifi, Breakfast included, Laundry Service, Non-smoking hotel, Housekeeping, English, Ironing Service, Italian, Shared Lounge / TV Area, Swahili",+254 726 079620,"Watamu, Coast Province",Watamu
16638543,hotel,Mvuvi,-3.36043,40.00739,4.5,24,10377.0,13045.0,3.3324015140533447,https://mvuvikenya.com/,N/A,"Kids Activities, Restaurant, Hot Tub, Laundry Service",+254 704 569258,"Watamu, Coast Province",Watamu
15032277,hotel,Anjumasa Village,-3.345456,40.026703,5.0,27,7857.0,10080.0,3.4977259635925293,https://www.facebook.com/anjumasavillage/,N/A,"Kids Activities, Restaurant, Bar/Lounge",+39 340 622 6837,"Watamu, Coast Province",Watamu
8474540,hotel,Watamu Treehouse,-3.379005,39.98639,5.0,491,6967.0,10080.0,4.820428371429443,http://www.treehouse.co.ke/,N/A,"Pool, Internet, Kids Activities, Beachfront, Suites, Room service, Free Internet, Free parking, Restaurant, Airport transportation, Public Wifi, Free Wifi, Breakfast included, Non-smoking rooms, Laundry Service, Concierge, Family Rooms, Multilingual Staff, Non-smoking hotel, Safe, Private Balcony, Breakfast Available, Diving, English, Fitness Classes, Ironing Service, Massage, Mosquito Net, Pool / Beach Towels, Private Check-in / Check-out, Snorkeling, Special Diet Menus, Beach Access, Wifi, French, Italian",+254 712 810055,"Watamu, Coast Province",Watamu
