id,name,latitude,longitude,rating,numberOfReviews,lowerPrice,upperPrice,rawRanking,website,cuisine,features,phone,locationString,town,category,has_website,province,average_price,combined_features,user_id
21376048,Flamboyant Bed And Breakfast,-4.2742,39.5942,4.5,147,8301.0,9784.0,4.126808166503906,http://www.flamboyantbedandbreakfast.com,N/A,"pool, internet, suites, free internet, free parking, restaurant, wifi, breakfast included, air conditioning, housekeeping, desk, seating area, beachfront, room service, bar/lounge, airport transportation, free wifi, golf course, laundry service, family rooms, safe, poolside bar, kids pool, outdoor pool, breakfast available, kids stay free, bathrobes, bbq facilities, boating, bottled water, 24-hour check-in, diving, fishing, happy hour, highchairs available, kids' meals, mosquito net, outdoor dining area, outdoor furniture, pool / beach towels, pool view, private bathrooms, shallow end, snack bar, snorkeling, special diet menus, squash off-site, sun deck, sun loungers / beach chairs, taxi service, tennis court off-site, tile / marble floor, walking tours, water sport equipment rentals, windsurfing, wine / champagne, beach access",+254 723 506853,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,9042.5,"pool, internet, suites, free internet, free parking, restaurant, wifi, breakfast included, air conditioning, housekeeping, desk, seating area, beachfront, room service, bar/lounge, airport transportation, free wifi, golf course, laundry service, family rooms, safe, poolside bar, kids pool, outdoor pool, breakfast available, kids stay free, bathrobes, bbq facilities, boating, bottled water, 24-hour check-in, diving, fishing, happy hour, highchairs available, kids' meals, mosquito net, outdoor dining area, outdoor furniture, pool / beach towels, pool view, private bathrooms, shallow end, snack bar, snorkeling, special diet menus, squash off-site, sun deck, sun loungers / beach chairs, taxi service, tennis court off-site, tile / marble floor, walking tours, water sport equipment rentals, windsurfing, wine / champagne, beach access N/A diani beach Flamboyant Bed And Breakfast hotel",0
536013,Kenya Bay Beach Hotel,-4.036,39.672,4.0,533,9635.0,14082.0,4.114229679107666,http://www.kenyabay.com/,N/A,"pool, room service, free parking, restaurant, internet, free internet, free wifi, beachfront, wheelchair access, airport transportation, meeting rooms, laundry service, air conditioning, multilingual staff, conference facilities, safe, flatscreen tv, breakfast buffet, private balcony, outdoor pool, billiards, english, sun umbrellas, beach access, kids activities, suites, bar/lounge, wifi, breakfast included, dry cleaning, hot tub, non-smoking rooms, concierge, banquet room, family rooms, non-smoking hotel, baggage storage, currency exchange, diving, entertainment staff, 24-hour front desk, gift shop, hindi, ironing service, massage, nightclub / dj, shops, snorkeling, sun terrace, table tennis, windsurfing",+254 719 458500,"Bamburi, Mombasa, Coast Province",bamburi,hotel,1,Coast Province,11858.5,"pool, room service, free parking, restaurant, internet, free internet, free wifi, beachfront, wheelchair access, airport transportation, meeting rooms, laundry service, air conditioning, multilingual staff, conference facilities, safe, flatscreen tv, breakfast buffet, private balcony, outdoor pool, billiards, english, sun umbrellas, beach access, kids activities, suites, bar/lounge, wifi, breakfast included, dry cleaning, hot tub, non-smoking rooms, concierge, banquet room, family rooms, non-smoking hotel, baggage storage, currency exchange, diving, entertainment staff, 24-hour front desk, gift shop, hindi, ironing service, massage, nightclub / dj, shops, snorkeling, sun terrace, table tennis, windsurfing N/A bamburi Kenya Bay Beach Hotel hotel",0
594546,The Sands at Nomad,-4.2742,39.5942,4.5,700,50400.0,71302.0,4.440994739532471,http://thesandsatnomad.com,N/A,"pool, room service, free parking, restaurant, internet, free internet, wifi, free wifi, bar/lounge, spa, airport transportation, beachfront, suites, dry cleaning, non-smoking rooms, laundry service, air conditioning, family rooms, multilingual staff, refrigerator in room, minibar, safe, breakfast buffet, poolside bar, private balcony, outdoor pool, couples massage, currency exchange, diving, facial treatments, foot massage, german, head massage, ironing service, massage, pool / beach towels, shops, snorkeling, sun loungers / beach chairs, sun umbrellas, beach access, public wifi, concierge",+254 709 538888,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,60851.0,"pool, room service, free parking, restaurant, internet, free internet, wifi, free wifi, bar/lounge, spa, airport transportation, beachfront, suites, dry cleaning, non-smoking rooms, laundry service, air conditioning, family rooms, multilingual staff, refrigerator in room, minibar, safe, breakfast buffet, poolside bar, private balcony, outdoor pool, couples massage, currency exchange, diving, facial treatments, foot massage, german, head massage, ironing service, massage, pool / beach towels, shops, snorkeling, sun loungers / beach chairs, sun umbrellas, beach access, public wifi, concierge N/A diani beach The Sands at Nomad hotel",0
1722038,Stilts Tree Houses,-4.2742,39.5942,4.5,299,3261.0,4151.0,4.618667125701904,No Website,N/A,"free internet, free parking, restaurant, bar/lounge, public wifi, laundry service, safe, kids activities, shuttle bus service, airport transportation, concierge, self-serve laundry, breakfast available, baggage storage, bbq facilities, bicycle rental, bicycle tours, bicycles available, boating, bottled water, canoeing, car hire, convenience store, currency exchange, diving, electric kettle, english, facial treatments, first aid kit, fishing, foot massage, full body massage, hand massage, head massage, hiking, horseback riding, hot spring bath, karaoke, kitchenware, makeup services, manicure, massage, mosquito net, neck massage, outdoor fireplace, outdoor furniture, pedicure, salon, 24-hour security, secured parking, shared bathroom, shops, snorkeling, special diet menus, swahili, taxi service, water sport equipment rentals, waxing services, windsurfing, wine / champagne",+254 704 477873,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,0,Coast Province,3706.0,"free internet, free parking, restaurant, bar/lounge, public wifi, laundry service, safe, kids activities, shuttle bus service, airport transportation, concierge, self-serve laundry, breakfast available, baggage storage, bbq facilities, bicycle rental, bicycle tours, bicycles available, boating, bottled water, canoeing, car hire, convenience store, currency exchange, diving, electric kettle, english, facial treatments, first aid kit, fishing, foot massage, full body massage, hand massage, head massage, hiking, horseback riding, hot spring bath, karaoke, kitchenware, makeup services, manicure, massage, mosquito net, neck massage, outdoor fireplace, outdoor furniture, pedicure, salon, 24-hour security, secured parking, shared bathroom, shops, snorkeling, special diet menus, swahili, taxi service, water sport equipment rentals, waxing services, windsurfing, wine / champagne N/A diani beach Stilts Tree Houses hotel",0
2290903,PrideInn Flamingo Beach Resort & Spa,-4.04,39.66,4.5,2439,18826.0,28610.0,4.736784934997559,https://www.prideinn.co.ke/hotels-in-mombasa/prideinn-flamingo/contact-us,N/A,"pool, internet, kids activities, beachfront, room service, free internet, free parking, bar/lounge, free wifi, fitness center, beach access, suites, restaurant, spa, airport transportation, public wifi, paid internet, dry cleaning, meeting rooms, non-smoking rooms, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, refrigerator in room, conference facilities, safe, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, outdoor pool, private beaches, kids club, kids stay free, afrikaans, baggage storage, car hire, currency exchange, doorperson, entertainment staff, evening entertainment, fitness classes, 24-hour front desk, ironing service, kids' outdoor play equipment, massage, nightclub / dj, pool / beach towels, pool with view, salon, 24-hour security, secured parking, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, vip room facilities, wake up service / alarm clock, wifi, breakfast available",+254 709 532000,"Mombasa, Coast Province",mombasa,hotel,1,Coast Province,23718.0,"pool, internet, kids activities, beachfront, room service, free internet, free parking, bar/lounge, free wifi, fitness center, beach access, suites, restaurant, spa, airport transportation, public wifi, paid internet, dry cleaning, meeting rooms, non-smoking rooms, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, refrigerator in room, conference facilities, safe, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, outdoor pool, private beaches, kids club, kids stay free, afrikaans, baggage storage, car hire, currency exchange, doorperson, entertainment staff, evening entertainment, fitness classes, 24-hour front desk, ironing service, kids' outdoor play equipment, massage, nightclub / dj, pool / beach towels, pool with view, salon, 24-hour security, secured parking, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, vip room facilities, wake up service / alarm clock, wifi, breakfast available N/A mombasa PrideInn Flamingo Beach Resort & Spa hotel",0
500699,Papillon Lagoon Reef,-4.2742,39.5942,4.0,890,19419.0,25497.0,4.179125308990479,http://rexresorts.com/papillon-lagoon-reef/,N/A,"pool, restaurant, internet, airport transportation, dry cleaning, non-smoking rooms, laundry service, concierge, air conditioning, family rooms, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, baggage storage, currency exchange, diving, entertainment staff, evening entertainment, hair dryer, interconnected room(s) available, massage, pool / beach towels, salon, shops, snorkeling, sun loungers / beach chairs, sun terrace, table tennis, darts, game room",+254 721 454886,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,22458.0,"pool, restaurant, internet, airport transportation, dry cleaning, non-smoking rooms, laundry service, concierge, air conditioning, family rooms, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, baggage storage, currency exchange, diving, entertainment staff, evening entertainment, hair dryer, interconnected room(s) available, massage, pool / beach towels, salon, shops, snorkeling, sun loungers / beach chairs, sun terrace, table tennis, darts, game room N/A diani beach Papillon Lagoon Reef hotel",0
499055,Diamonds Leisure Beach & Golf Resort,-4.2742,39.5942,4.0,415,19567.0,28313.0,3.956841230392456,https://leisurebeachgolfresort.diamondsresorts.com/,N/A,"all-inclusive, pool, room service, free parking, restaurant, suites, business center, internet, kids activities, beachfront, bar/lounge, free wifi, meeting rooms, golf course, shuttle bus service, airport transportation, public wifi, dry cleaning, laundry service, concierge, banquet room, conference facilities, safe, breakfast buffet, poolside bar, private balcony, outdoor pool, bridal suite, english, evening entertainment, german, massage, salon, sun umbrellas, free internet, wheelchair access, spa, wifi, multilingual staff, swimup bar, flatscreen tv, kids pool, adult pool, private beaches, breakfast available, parking, facilities for disabled guests, housekeeping, kids club, aerobics, baggage storage, bath / shower, bbq facilities, billiards, board games / puzzles, boating, bottled water, cable / satellite tv, clothes rack, couples massage, currency exchange, darts, desk, diving, doorperson, electric kettle, entertainment staff, facial treatments, first aid kit, fishing, foot massage, complimentary toiletries, complimentary welcome drink, free wifi in the business center, free wired internet in the business center, 24-hour front desk, full body massage, gift shop, hand massage, happy hour, head massage, highchairs available, interconnected room(s) available, ironing service, italian, kids' meals, kid-friendly buffet, laptop safe, makeup services, manicure, neck massage, outdoor dining area, outdoor furniture, pedicure, pool / beach towels, pool view, pool with view, private bathrooms, seating area, 24-hour security, secured parking, shallow end, shared lounge / tv area, snorkeling, special diet menus, sun loungers / beach chairs, swahili, table tennis, taxi service, telephone, tile / marble floor, umbrella, vip room facilities, wake up service / alarm clock, walk-in shower, walking tours, wardrobe / closet, water sport equipment rentals, waxing services, windsurfing, wine / champagne, beach access",+254 716 430 670,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,23940.0,"all-inclusive, pool, room service, free parking, restaurant, suites, business center, internet, kids activities, beachfront, bar/lounge, free wifi, meeting rooms, golf course, shuttle bus service, airport transportation, public wifi, dry cleaning, laundry service, concierge, banquet room, conference facilities, safe, breakfast buffet, poolside bar, private balcony, outdoor pool, bridal suite, english, evening entertainment, german, massage, salon, sun umbrellas, free internet, wheelchair access, spa, wifi, multilingual staff, swimup bar, flatscreen tv, kids pool, adult pool, private beaches, breakfast available, parking, facilities for disabled guests, housekeeping, kids club, aerobics, baggage storage, bath / shower, bbq facilities, billiards, board games / puzzles, boating, bottled water, cable / satellite tv, clothes rack, couples massage, currency exchange, darts, desk, diving, doorperson, electric kettle, entertainment staff, facial treatments, first aid kit, fishing, foot massage, complimentary toiletries, complimentary welcome drink, free wifi in the business center, free wired internet in the business center, 24-hour front desk, full body massage, gift shop, hand massage, happy hour, head massage, highchairs available, interconnected room(s) available, ironing service, italian, kids' meals, kid-friendly buffet, laptop safe, makeup services, manicure, neck massage, outdoor dining area, outdoor furniture, pedicure, pool / beach towels, pool view, pool with view, private bathrooms, seating area, 24-hour security, secured parking, shallow end, shared lounge / tv area, snorkeling, special diet menus, sun loungers / beach chairs, swahili, table tennis, taxi service, telephone, tile / marble floor, umbrella, vip room facilities, wake up service / alarm clock, walk-in shower, walking tours, wardrobe / closet, water sport equipment rentals, waxing services, windsurfing, wine / champagne, beach access N/A diani beach Diamonds Leisure Beach & Golf Resort hotel",0
13877832,Coconut Beach Apartments,-4.2742,39.5942,3.0,11,4595.0,5336.0,3.0173137187957764,No Website,N/A,"beachfront, beach access",No Phone Number,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,0,Coast Province,4965.5,"beachfront, beach access N/A diani beach Coconut Beach Apartments hotel",0
455736,Voyager Beach Resort,-4.04,39.66,4.5,6027,21198.0,36763.0,4.740276336669922,https://www.heritage-eastafrica.com/voyagerbeachresort/,N/A,"pool, internet, beachfront, room service, free internet, restaurant, wifi, free wifi, beach access, free parking, kids activities, bar/lounge, breakfast included, suites, wheelchair access, airport transportation, public wifi, dry cleaning, meeting rooms, non-smoking rooms, tennis court, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, accessible rooms, refrigerator in room, minibar, conference facilities, babysitting, safe, swimup bar, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, adult pool, outdoor pool, breakfast available, parking, facilities for disabled guests, housekeeping, kids club, aerobics, allergy-free room, bathrobes, blackout curtains, bottled water, 24-hour check-in, coffee / tea maker, couples massage, currency exchange, diving, english, entertainment staff, evening entertainment, facial treatments, fitness classes, 24-hour front desk, gift shop, head massage, indoor play area for children, interconnected room(s) available, ironing service, kids' outdoor play equipment, massage, outdoor furniture, pool / beach towels, pool with view, salon, 24-hour security, snack bar, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, vip room facilities, kids pool, air purifier, baggage storage, children's playground, complimentary tea, fishing, complimentary welcome drink, french, full body massage, german, manicure, mosquito net, outdoor dining area, pedicure, secured parking, special diet menus, swahili, wake up service / alarm clock, photo copier / fax in business center",+254722205894,"Mombasa, Coast Province",mombasa,hotel,1,Coast Province,28980.5,"pool, internet, beachfront, room service, free internet, restaurant, wifi, free wifi, beach access, free parking, kids activities, bar/lounge, breakfast included, suites, wheelchair access, airport transportation, public wifi, dry cleaning, meeting rooms, non-smoking rooms, tennis court, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, accessible rooms, refrigerator in room, minibar, conference facilities, babysitting, safe, swimup bar, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, adult pool, outdoor pool, breakfast available, parking, facilities for disabled guests, housekeeping, kids club, aerobics, allergy-free room, bathrobes, blackout curtains, bottled water, 24-hour check-in, coffee / tea maker, couples massage, currency exchange, diving, english, entertainment staff, evening entertainment, facial treatments, fitness classes, 24-hour front desk, gift shop, head massage, indoor play area for children, interconnected room(s) available, ironing service, kids' outdoor play equipment, massage, outdoor furniture, pool / beach towels, pool with view, salon, 24-hour security, snack bar, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, vip room facilities, kids pool, air purifier, baggage storage, children's playground, complimentary tea, fishing, complimentary welcome drink, french, full body massage, german, manicure, mosquito net, outdoor dining area, pedicure, secured parking, special diet menus, swahili, wake up service / alarm clock, photo copier / fax in business center N/A mombasa Voyager Beach Resort hotel",0
781212,Ocean Village Club,-4.2742,39.5942,4.5,829,4595.0,37059.0,4.783499717712402,http://www.oceanvillageclubkenya.com/,N/A,"adults only, pool, restaurant, internet, beachfront, room service, bar/lounge, airport transportation, wifi, public wifi, non-smoking rooms, tennis court, laundry service, concierge, air conditioning, multilingual staff, safe, flatscreen tv, breakfast buffet, poolside bar, private balcony, adult pool, outdoor pool, housekeeping, baggage storage, bottled water, coffee / tea maker, complimentary tea, desk, english, complimentary instant cofffee, french, gift shop, ironing service, secured parking, soundproof rooms, table tennis, beach access, free parking, accessible rooms, refrigerator in room, private beaches, breakfast available, bathrobes, clothes rack, currency exchange, diving, electric kettle, first aid kit, complimentary welcome drink, german, mosquito net, outdoor dining area, outdoor furniture, pool with view, private bathrooms, seating area, 24-hour security, shallow end, sun loungers / beach chairs, sun terrace, swahili, taxi service, telephone, tile / marble floor, umbrella, wardrobe / closet",011254735632188,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,20827.0,"adults only, pool, restaurant, internet, beachfront, room service, bar/lounge, airport transportation, wifi, public wifi, non-smoking rooms, tennis court, laundry service, concierge, air conditioning, multilingual staff, safe, flatscreen tv, breakfast buffet, poolside bar, private balcony, adult pool, outdoor pool, housekeeping, baggage storage, bottled water, coffee / tea maker, complimentary tea, desk, english, complimentary instant cofffee, french, gift shop, ironing service, secured parking, soundproof rooms, table tennis, beach access, free parking, accessible rooms, refrigerator in room, private beaches, breakfast available, bathrobes, clothes rack, currency exchange, diving, electric kettle, first aid kit, complimentary welcome drink, german, mosquito net, outdoor dining area, outdoor furniture, pool with view, private bathrooms, seating area, 24-hour security, shallow end, sun loungers / beach chairs, sun terrace, swahili, taxi service, telephone, tile / marble floor, umbrella, wardrobe / closet N/A diani beach Ocean Village Club hotel",0
4599705,Blue Marlin Beach Hotel,-4.2742,39.5942,4.0,130,24162.0,35280.0,3.302809953689575,http://www.bluemarlinbeachhotel.com,N/A,"pool, internet, beachfront, suites, free internet, free parking, restaurant, bar/lounge, airport transportation, public wifi, free wifi, air conditioning, safe, private balcony, outdoor pool, bath / shower, bottled water, beach access, wifi, breakfast included, non-smoking rooms, laundry service, family rooms, refrigerator in room, minibar, canoeing, express check-in / check-out, coffee / tea maker, complimentary tea, diving, english, fishing, complimentary instant cofffee, complimentary toiletries, 24-hour front desk, interconnected room(s) available, ironing service, laptop safe, massage, mosquito net, pool / beach towels, russian, 24-hour security, snorkeling, special diet menus, sun loungers / beach chairs, swahili, yoga classes",+254 724 100629,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,29721.0,"pool, internet, beachfront, suites, free internet, free parking, restaurant, bar/lounge, airport transportation, public wifi, free wifi, air conditioning, safe, private balcony, outdoor pool, bath / shower, bottled water, beach access, wifi, breakfast included, non-smoking rooms, laundry service, family rooms, refrigerator in room, minibar, canoeing, express check-in / check-out, coffee / tea maker, complimentary tea, diving, english, fishing, complimentary instant cofffee, complimentary toiletries, 24-hour front desk, interconnected room(s) available, ironing service, laptop safe, massage, mosquito net, pool / beach towels, russian, 24-hour security, snorkeling, special diet menus, sun loungers / beach chairs, swahili, yoga classes N/A diani beach Blue Marlin Beach Hotel hotel",0
506371,The Sands At Chale Island,-4.2742,39.5942,4.5,913,38541.0,56923.0,4.501933097839356,http://www.thesandsatchaleisland.com,N/A,"pool, internet, room service, free internet, restaurant, beachfront, shuttle bus service, suites, bar/lounge, spa, airport transportation, public wifi, breakfast included, dry cleaning, non-smoking rooms, fitness center, laundry service, concierge, air conditioning, multilingual staff, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, private beaches, breakfast available, baggage storage, bridal suite, canoeing, couples massage, currency exchange, diving, english, entertainment staff, facial treatments, foot massage, full body massage, italian, massage, mosquito net, pool / beach towels, snorkeling, sun loungers / beach chairs, sun umbrellas, beach access",+254 725 546879,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,47732.0,"pool, internet, room service, free internet, restaurant, beachfront, shuttle bus service, suites, bar/lounge, spa, airport transportation, public wifi, breakfast included, dry cleaning, non-smoking rooms, fitness center, laundry service, concierge, air conditioning, multilingual staff, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, private beaches, breakfast available, baggage storage, bridal suite, canoeing, couples massage, currency exchange, diving, english, entertainment staff, facial treatments, foot massage, full body massage, italian, massage, mosquito net, pool / beach towels, snorkeling, sun loungers / beach chairs, sun umbrellas, beach access N/A diani beach The Sands At Chale Island hotel",0
23525759,Elcasa Suites Nyali,-4.04,39.66,5.0,1,7412.0,8005.0,3.0370969772338867,No Website,N/A,"room service, free internet, free parking, restaurant, bar/lounge",+254 729 416919,"Mombasa, Coast Province",mombasa,hotel,0,Coast Province,7708.5,"room service, free internet, free parking, restaurant, bar/lounge N/A mombasa Elcasa Suites Nyali hotel",0
1116644,CORAL BEACH RESORT - DIANI,-4.2742,39.5942,4.0,72,4892.0,8005.0,3.162445306777954,http://coralbeachresort.co.ke,N/A,"pool, beachfront, free parking, kitchenette, refrigerator in room, room service, free wifi, meeting rooms, concierge, air conditioning, family rooms, babysitting, safe, outdoor pool, housekeeping, billiards, breakfast in the room, car hire, express check-in / check-out, entertainment staff, foot bath, 24-hour front desk, nightclub / dj, outdoor furniture, pool / beach towels, private check-in / check-out, secured parking, snorkeling, special diet menus, sun loungers / beach chairs, sun umbrellas, beach access",+254 724 294821,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,6448.5,"pool, beachfront, free parking, kitchenette, refrigerator in room, room service, free wifi, meeting rooms, concierge, air conditioning, family rooms, babysitting, safe, outdoor pool, housekeeping, billiards, breakfast in the room, car hire, express check-in / check-out, entertainment staff, foot bath, 24-hour front desk, nightclub / dj, outdoor furniture, pool / beach towels, private check-in / check-out, secured parking, snorkeling, special diet menus, sun loungers / beach chairs, sun umbrellas, beach access N/A diani beach CORAL BEACH RESORT - DIANI hotel",0
499039,Southern Palms Beach Resort,-4.2742,39.5942,4.0,1995,18381.0,26090.0,4.110343933105469,http://www.southernpalmskenya.com/,N/A,"pool, beachfront, beach access, internet, kids activities, suites, room service, free internet, free parking, wheelchair access, restaurant, bar/lounge, spa, airport transportation, wifi, breakfast included, dry cleaning, meeting rooms, non-smoking rooms, business center, fitness center, laundry service, banquet room, air conditioning, family rooms, multilingual staff, smoking rooms available, conference facilities, babysitting, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, parking, facilities for disabled guests, kids club, baggage storage, car hire, currency exchange, entertainment staff, evening entertainment, facial treatments, fitness classes, foot massage, 24-hour front desk, full body massage, game room, german, gift shop, head massage, ironing service, massage, pool / beach towels, salon, shops, snack bar, sun loungers / beach chairs, sun umbrellas, table tennis, concierge, private beaches, breakfast in the room, diving, fishing, complimentary welcome drink, snorkeling, special diet menus, windsurfing",+254 722 203166,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,22235.5,"pool, beachfront, beach access, internet, kids activities, suites, room service, free internet, free parking, wheelchair access, restaurant, bar/lounge, spa, airport transportation, wifi, breakfast included, dry cleaning, meeting rooms, non-smoking rooms, business center, fitness center, laundry service, banquet room, air conditioning, family rooms, multilingual staff, smoking rooms available, conference facilities, babysitting, safe, swimup bar, breakfast buffet, poolside bar, private balcony, outdoor pool, parking, facilities for disabled guests, kids club, baggage storage, car hire, currency exchange, entertainment staff, evening entertainment, facial treatments, fitness classes, foot massage, 24-hour front desk, full body massage, game room, german, gift shop, head massage, ironing service, massage, pool / beach towels, salon, shops, snack bar, sun loungers / beach chairs, sun umbrellas, table tennis, concierge, private beaches, breakfast in the room, diving, fishing, complimentary welcome drink, snorkeling, special diet menus, windsurfing N/A diani beach Southern Palms Beach Resort hotel",0
12675687,Villa Mandhari - Diani Beach,-4.2742,39.5942,4.5,32,17195.0,22235.0,3.357353925704956,http://www.villamandhari.com,N/A,"pool, internet, suites, kitchenette, wifi, free wifi, air conditioning, family rooms, microwave, parking, housekeeping, kids activities, room service, free internet, free parking, restaurant, bar/lounge, airport transportation, meeting rooms, hot tub, non-smoking rooms, laundry service, refrigerator in room, babysitting, non-smoking hotel, indoor pool",+254 707 055044,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,19715.0,"pool, internet, suites, kitchenette, wifi, free wifi, air conditioning, family rooms, microwave, parking, housekeeping, kids activities, room service, free internet, free parking, restaurant, bar/lounge, airport transportation, meeting rooms, hot tub, non-smoking rooms, laundry service, refrigerator in room, babysitting, non-smoking hotel, indoor pool N/A diani beach Villa Mandhari - Diani Beach hotel",0
633837,Baobab Beach Resort & Spa,-4.2742,39.5942,4.5,3641,32464.0,43581.0,4.421730041503906,http://www.baobab-beach-resort.com,N/A,"pool, suites, free parking, restaurant, fitness center, internet, kids activities, beachfront, wheelchair access, bar/lounge, spa, airport transportation, wifi, dry cleaning, meeting rooms, non-smoking rooms, tennis court, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, accessible rooms, refrigerator in room, conference facilities, babysitting, safe, swimup bar, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, outdoor pool, parking, facilities for disabled guests, housekeeping, kids club, aerobics, baggage storage, bath / shower, blackout curtains, bottled water, car hire, 24-hour check-in, coffee / tea maker, couples massage, currency exchange, darts, desk, diving, english, entertainment staff, evening entertainment, facial treatments, fitness classes, foot massage, complimentary toiletries, 24-hour front desk, full body massage, gift shop, hair dryer, head massage, interconnected room(s) available, ironing service, kids' meals, massage, outdoor furniture, pool / beach towels, pool with view, seating area, 24-hour security, secured parking, shops, snack bar, snorkeling, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, telephone, beach access, kids pool, archery, badminton, bathrobes, bidet, body wrap, cable / satellite tv, children's television networks, children's playground, clothes rack, electric kettle, first aid kit, fishing, foot bath, free wifi in the business center, french, german, hand massage, italian, manicure, neck massage, pedicure, pool view, salon, shallow end, shared lounge / tv area, steam room, swahili, tile / marble floor, umbrella, vip room facilities, walking tours, wardrobe / closet, waxing services, windsurfing, yoga classes",011254709154000,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,38022.5,"pool, suites, free parking, restaurant, fitness center, internet, kids activities, beachfront, wheelchair access, bar/lounge, spa, airport transportation, wifi, dry cleaning, meeting rooms, non-smoking rooms, tennis court, business center, laundry service, concierge, banquet room, air conditioning, family rooms, multilingual staff, accessible rooms, refrigerator in room, conference facilities, babysitting, safe, swimup bar, flatscreen tv, breakfast buffet, poolside bar, private balcony, infinity pool, outdoor pool, parking, facilities for disabled guests, housekeeping, kids club, aerobics, baggage storage, bath / shower, blackout curtains, bottled water, car hire, 24-hour check-in, coffee / tea maker, couples massage, currency exchange, darts, desk, diving, english, entertainment staff, evening entertainment, facial treatments, fitness classes, foot massage, complimentary toiletries, 24-hour front desk, full body massage, gift shop, hair dryer, head massage, interconnected room(s) available, ironing service, kids' meals, massage, outdoor furniture, pool / beach towels, pool with view, seating area, 24-hour security, secured parking, shops, snack bar, snorkeling, sun loungers / beach chairs, sun umbrellas, table tennis, taxi service, telephone, beach access, kids pool, archery, badminton, bathrobes, bidet, body wrap, cable / satellite tv, children's television networks, children's playground, clothes rack, electric kettle, first aid kit, fishing, foot bath, free wifi in the business center, french, german, hand massage, italian, manicure, neck massage, pedicure, pool view, salon, shallow end, shared lounge / tv area, steam room, swahili, tile / marble floor, umbrella, vip room facilities, walking tours, wardrobe / closet, waxing services, windsurfing, yoga classes N/A diani beach Baobab Beach Resort & Spa hotel",0
6779418,PrideInn Hotel Diani,-4.2742,39.5942,5.0,113,7708.0,11118.0,4.756718158721924,http://www.prideinn.co.ke/hotels/prideinn-diani/,N/A,"internet, free internet, wifi, free wifi, pool, room service, free parking, restaurant, airport transportation, public wifi, breakfast included, meeting rooms, non-smoking rooms, laundry service, concierge, air conditioning, family rooms, multilingual staff, conference facilities, flatscreen tv, breakfast buffet, breakfast available, smoking rooms available, non-smoking hotel, outdoor pool",+254 701 487217,"Diani Beach, Ukunda, Coast Province",diani beach,hotel,1,Coast Province,9413.0,"internet, free internet, wifi, free wifi, pool, room service, free parking, restaurant, airport transportation, public wifi, breakfast included, meeting rooms, non-smoking rooms, laundry service, concierge, air conditioning, family rooms, multilingual staff, conference facilities, flatscreen tv, breakfast buffet, breakfast available, smoking rooms available, non-smoking hotel, outdoor pool N/A diani beach PrideInn Hotel Diani hotel",0
